standid,longitude,latitude,main_species,vol_m3_per_ha,age_years,size_in_ha
23744500,28.9110,66.5194,pine,111,87,0.6
23748000,28.8435,66.5341,pine,103,71,1.6
23752000,29.1185,66.6386,pine,80,43,2.6
23774500,29.1808,66.5354,pine,59,70,0.7
23755000,29.3206,66.5809,pine,108,119,0.6
23775000,29.1129,66.4705,pine,25,86,4.1
22251500,28.3497,65.9934,pine,68,81,1.8
23695500,28.4969,65.8489,pine,121,95,4.2
22198000,28.3499,65.9247,pine,84,106,3.9
22190500,28.2448,65.8624,pine,79,77,2.0
22250000,28.2839,65.9510,pine,59,77,3.6
22250500,28.2729,65.9475,pine,42,101,1.1
22197000,28.2616,65.9054,pine,51,56,3.2
22197500,28.1672,65.9356,pine,84,61,11.5
22208000,28.1218,65.8758,pine,26,16,3.6
22191000,28.0741,65.8420,pine,103,26,4.2
22205500,27.9956,65.9121,pine,105,109,5.8
22189500,28.1625,65.8258,birch,93,81,1.1
3307000,24.2791,65.9479,spruce,143,65,1.5
3339500,24.3634,65.9371,pine,85,60,0.6
3345500,24.3624,65.9037,spruce,49,25,4.3
3352500,24.1398,65.9386,spruce,128,92,0.8
3306000,24.1756,65.9130,spruce,104,114,1.5
3346000,24.1995,65.8637,birch,114,51,0.6
3341500,24.3574,65.8798,spruce,62,91,4.1
3133500,25.2556,65.7613,pine,98,75,0.7
3157000,24.9291,65.7418,birch,177,60,0.7
3151500,25.0323,65.7202,pine,117,62,0.8
3136500,25.0646,65.7282,birch,102,54,1.0
3130500,25.2343,65.7209,pine,108,53,2.5
2051500,24.7101,65.8673,pine,23,34,0.5
2052500,24.8083,65.8507,spruce,49,46,1.0
28304500,24.8077,65.8392,pine,41,57,1.7
2053000,24.6420,65.8459,pine,191,66,1.1
13531500,27.2092,65.8185,pine,56,50,5.4
26255500,27.0979,65.7750,pine,75,63,3.6
13527500,27.0990,65.7507,pine,89,70,2.3
13532000,26.9548,65.7377,pine,34,53,3.9
13529000,26.8950,65.7450,pine,86,57,0.8
13530000,26.9730,65.7604,pine,79,55,0.9
26650500,27.8216,69.1693,pine,44,82,1.1
2044000,27.4254,69.2013,pine,54,96,0.6
28687000,27.3606,69.2266,pine,43,77,0.6
13821000,27.2276,69.1759,pine,36,115,3.2
26649000,28.3173,68.9194,pine,41,99,3.4
26649500,28.1817,68.8006,pine,87,89,2.4
26690500,27.7519,68.7572,pine,66,81,8.8
26689000,27.6826,68.7685,pine,21,70,2.0
26703500,26.8196,68.9453,pine,54,88,0.6
26688500,26.8095,68.8321,pine,53,63,0.8
26636000,27.7192,68.6859,pine,35,97,0.6
26634500,27.6723,68.7142,pine,52,114,0.6
26627500,27.6584,68.7150,pine,28,118,0.6
26628000,27.6239,68.7298,pine,49,94,1.2
26633000,27.4628,68.6945,pine,41,106,1.1
3452000,23.9309,66.6505,birch,90,74,1.3
3447000,23.9143,66.6569,pine,40,54,1.4
25144500,23.9273,66.4866,spruce,99,70,1.3
25150000,23.8956,66.4415,pine,85,57,1.0
25145500,23.9360,66.4217,pine,48,52,0.8
25145000,23.9840,66.4274,pine,65,58,2.5
25154500,23.9226,66.4111,spruce,175,74,2.0
25156000,23.9448,66.3882,pine,139,67,0.9
25104000,24.5792,66.5081,pine,28,54,1.1
25115500,24.1186,66.4956,spruce,29,52,0.5
25118500,24.1129,66.4716,pine,72,46,1.2
25119500,24.1205,66.4394,pine,88,61,1.1
25119000,24.0867,66.4540,birch,23,48,1.1
25146500,24.0491,66.4404,spruce,45,51,2.5
25130500,24.2063,66.4357,pine,120,83,1.6
25113500,24.4839,66.4382,pine,83,54,4.5
25112500,24.4660,66.4220,other,123,44,6.4
25112000,24.4139,66.4432,pine,29,54,0.8
25107500,24.7006,66.4250,spruce,141,50,2.3
25107000,24.6001,66.4257,pine,20,33,0.6
25147000,24.0562,66.4255,pine,140,73,1.7
25146000,24.0499,66.4193,pine,68,48,1.2
25179500,24.0545,66.4133,pine,69,50,6.0
25114500,24.4123,66.3985,spruce,49,36,0.5
25130000,24.3025,66.4073,pine,22,22,7.7
25113000,24.6000,66.4018,pine,66,44,2.2
25108000,24.7243,66.3925,pine,66,38,12.7
25131500,24.1212,66.4041,spruce,87,57,2.8
25132500,24.1572,66.3748,spruce,117,48,0.7
25177500,24.0650,66.3698,spruce,85,53,8.1
3409000,24.0270,66.5813,pine,50,24,3.0
25105500,24.4561,66.5676,pine,78,50,6.3
25124000,24.3146,66.5403,pine,125,56,1.7
25099500,24.5314,66.5260,pine,138,70,1.4
25102500,24.5696,66.5215,pine,70,77,0.6
25103500,24.4538,66.5172,pine,41,103,2.7
25102000,24.4795,66.5156,pine,58,54,1.5
23362500,24.0946,66.5234,pine,39,43,3.4
25156500,23.9387,66.4121,pine,84,41,1.2
3448000,23.9072,66.6808,pine,100,64,0.8
25176000,23.9220,66.3534,pine,82,67,2.5
25177000,24.0254,66.3486,pine,48,53,0.7
25128000,24.2659,66.3552,pine,172,99,1.4
25126000,24.4092,66.3521,pine,25,36,7.2
25125500,24.3883,66.3322,pine,91,53,2.0
25120500,24.5689,66.3497,other,93,41,2.5
25121500,24.5402,66.3518,pine,40,22,20.3
25127000,24.1868,66.3333,pine,174,106,1.0
25180000,24.1059,66.3275,pine,36,34,1.3
25178000,24.0594,66.3163,pine,41,51,2.0
25122000,24.5118,66.3086,pine,67,47,1.9
17986000,24.6416,66.2734,spruce,136,65,1.3
25141500,24.2360,66.2831,other,134,47,0.6
25142000,24.2619,66.2579,pine,152,107,1.1
17982500,24.4655,66.2469,pine,67,62,5.1
25109000,24.7514,66.3814,spruce,156,110,1.5
3302000,24.4599,66.2444,pine,61,58,3.5
17981500,24.2798,66.2460,spruce,120,49,4.4
17937000,24.2358,66.2008,pine,114,70,0.8
17990000,24.6366,66.2443,pine,154,72,5.1
18002500,24.6251,66.2450,pine,59,58,2.1
25108500,24.7858,66.4322,pine,42,53,0.9
28407500,24.9821,66.3242,other,77,36,1.5
28407000,25.0249,66.3142,spruce,91,61,1.7
28408500,25.0333,66.2753,other,171,60,1.5
25168000,24.0950,66.2942,spruce,168,112,0.9
25168500,24.0585,66.3059,pine,76,58,2.8
25169500,24.0554,66.2611,other,114,51,1.4
17938000,24.2445,66.2461,pine,65,52,4.3
25170500,24.1356,66.2805,pine,21,69,1.4
25170000,24.1505,66.2744,pine,65,42,0.9
25209500,24.0164,66.2238,pine,29,56,1.1
25208500,24.0000,66.2410,pine,59,26,1.9
16806000,24.1517,66.2221,pine,116,31,68.8
17979000,24.3768,66.1868,pine,69,62,0.8
17908000,23.9662,66.1599,pine,148,60,1.3
17941500,24.2340,66.1566,pine,30,69,0.7
21586500,24.1022,66.1896,spruce,185,67,1.3
17937500,24.0703,66.1841,other,69,49,1.8
17980500,24.4497,66.1629,pine,86,65,1.0
17979500,24.4335,66.1546,spruce,87,72,2.6
18046500,24.9275,66.1386,spruce,109,68,0.5
17909500,24.0141,66.1426,spruce,82,62,1.4
18084000,25.3407,66.1804,spruce,40,54,1.8
18048500,25.2650,66.2047,pine,35,29,1.2
18049000,25.2398,66.2091,pine,31,89,1.4
18044500,25.1995,66.1843,pine,107,53,0.6
18052000,25.0813,66.2199,spruce,208,75,0.6
18047000,25.0189,66.1430,spruce,139,60,1.5
18047500,25.0511,66.1807,spruce,172,78,3.2
18034000,24.9815,66.2382,other,44,52,1.2
18033000,24.9492,66.2351,pine,46,75,1.7
18045500,24.9278,66.1925,spruce,49,37,5.1
18045000,24.8960,66.1628,pine,31,62,5.1
18050500,24.8925,66.1535,birch,58,85,0.6
17992500,24.8296,66.1292,spruce,61,63,1.6
18029500,24.8151,66.1092,spruce,91,36,0.5
18032500,24.8023,66.2468,pine,55,67,1.1
18027500,24.7993,66.1124,other,61,51,0.5
18035000,24.8096,66.2852,pine,26,22,2.1
17999000,24.6696,66.1981,pine,27,52,1.9
18028000,24.6761,66.1605,pine,82,52,1.7
18025500,24.6708,66.1032,pine,95,28,4.5
17997500,24.6446,66.2036,pine,74,61,2.7
25109500,24.5705,66.3648,spruce,144,102,17.5
25110000,24.6527,66.3262,pine,80,110,2.2
25110500,24.6302,66.3084,other,119,43,1.1
18001500,24.5853,66.1347,pine,87,45,1.6
18003000,24.6179,66.1892,pine,131,63,1.9
18002000,24.6426,66.1900,pine,37,58,5.1
17986500,24.5500,66.2130,pine,65,50,2.1
18001000,24.5419,66.1910,spruce,144,116,0.8
17976500,24.4932,66.0880,pine,49,19,3.2
18010500,24.5190,66.0724,pine,49,61,0.8
17974500,24.4796,66.1462,spruce,90,56,7.2
17978500,24.4579,66.2060,pine,43,58,3.6
17942500,24.2901,66.1280,pine,50,56,1.8
17956000,24.2613,66.1199,pine,83,61,0.6
17957500,24.2920,66.1157,pine,52,55,1.7
17975000,24.3550,66.1076,pine,91,61,3.0
17975500,24.3599,66.1076,spruce,111,104,1.1
17955000,24.2239,66.1000,pine,91,58,3.3
17954500,24.2207,66.0960,pine,21,13,1.7
17955500,24.2015,66.0853,pine,115,65,1.3
17970000,24.4275,66.0530,spruce,182,82,2.7
18083500,25.0206,66.0715,spruce,101,63,3.3
2060000,24.9630,65.9367,pine,25,50,0.6
18080500,25.0199,65.9941,pine,129,64,1.8
18082500,24.9764,66.0742,pine,72,25,3.0
18081000,24.9772,66.0574,spruce,86,61,0.9
18075500,24.9320,66.0293,pine,94,57,1.4
18074000,24.8815,66.0741,pine,138,59,0.6
18079500,24.8679,66.0324,pine,73,51,2.0
18076500,24.8307,66.0165,pine,78,43,1.3
2056500,24.8099,65.9553,pine,62,29,0.8
18012500,24.7083,66.0301,other,50,53,0.7
18005000,24.7093,66.0470,pine,80,57,4.4
2070000,24.6827,65.9653,spruce,117,57,2.2
18024000,24.6640,66.0743,spruce,220,78,0.6
18007000,24.6673,66.0627,pine,41,62,0.9
18009000,24.6501,65.9837,spruce,76,54,2.4
18013500,24.6227,66.0329,spruce,129,76,1.6
18310500,24.5434,65.9972,spruce,93,65,3.3
17969000,24.5037,66.0253,spruce,163,76,0.6
18090000,25.3929,66.1468,pine,66,51,1.4
18089000,25.3525,66.1617,spruce,71,55,1.5
18082000,25.2254,66.1583,pine,53,59,0.9
18059000,25.1492,66.1315,other,135,54,1.1
18057000,25.1253,66.1410,pine,124,56,1.1
18088000,25.2530,66.1345,pine,102,66,1.7
18089500,25.4523,66.1387,pine,122,58,1.9
18056500,25.0928,66.0995,pine,98,35,4.8
18088500,25.0511,66.0940,spruce,162,78,1.2
18056000,25.1508,66.0988,spruce,152,73,1.0
18057500,25.1268,66.0923,pine,27,15,2.8
18074500,25.0588,66.0439,spruce,129,80,2.9
18058500,25.3041,66.0804,pine,51,56,3.5
18080000,25.2322,66.0140,spruce,95,65,0.8
22491000,25.3191,66.0131,pine,70,59,1.6
22491500,25.2644,65.9939,spruce,116,63,3.6
18073500,25.1650,66.0190,spruce,52,29,0.6
2057500,25.0065,65.9732,birch,132,55,0.9
2064000,25.0485,65.9435,pine,109,69,0.6
13485500,25.8584,65.9574,pine,33,23,1.0
13498500,25.9275,65.9298,pine,143,72,3.0
3142000,25.6080,65.9950,pine,28,33,0.8
13497500,25.9779,65.8520,pine,68,37,0.7
3143500,25.5982,65.8699,pine,21,20,0.6
13498000,25.7937,65.8705,pine,104,57,6.7
3158000,25.7555,65.8438,spruce,53,79,0.5
3141500,25.5626,65.9809,pine,71,52,1.2
3142500,25.4901,65.8749,pine,37,89,3.2
3128500,25.3525,65.8518,spruce,132,104,0.7
3129500,25.3269,65.8535,birch,119,65,1.0
3143000,25.4419,65.8773,pine,43,32,8.4
3129000,25.3220,65.8116,pine,50,66,0.6
3141000,25.3827,65.7785,pine,80,29,5.8
3144000,25.5519,65.8608,pine,23,74,2.0
3145500,25.5582,65.8318,pine,88,63,0.5
3144500,25.4769,65.8243,pine,114,74,2.6
3160000,25.6708,65.8069,pine,110,76,1.1
2073500,24.8804,65.9152,pine,62,53,0.7
2077000,24.8876,65.9166,spruce,92,88,1.0
25149500,23.6811,66.4574,spruce,75,57,1.0
2168500,24.5369,68.0536,pine,97,119,1.1
2151500,24.8192,68.0582,pine,46,110,6.8
9517500,25.2835,67.9023,other,45,51,4.8
9519000,25.2894,67.8792,pine,128,87,3.6
9517000,25.2962,67.8774,other,83,46,1.0
26265000,25.4039,67.8410,pine,45,26,0.8
19004500,25.3520,67.8095,pine,115,114,3.3
9518500,25.2739,67.7714,pine,21,16,5.3
9434500,25.4467,67.7279,pine,88,92,2.3
9539500,25.0256,67.7027,pine,54,27,2.0
9540000,25.0329,67.6949,other,41,56,3.5
25376500,26.6582,67.6694,other,121,90,2.0
25430500,26.7235,67.5687,pine,22,48,0.9
25379500,26.7635,67.5540,spruce,83,82,1.4
25426000,26.7178,67.5567,pine,59,81,1.3
25429000,26.4825,67.5758,other,85,58,0.8
25427000,26.3629,67.5279,pine,62,113,1.0
25430000,26.3639,67.5369,pine,135,118,6.1
25409500,26.1715,67.6188,pine,58,82,1.7
25410000,26.0701,67.6195,pine,48,79,0.9
25411500,26.1161,67.5993,other,48,39,1.2
25473500,25.8836,67.5104,pine,73,79,4.4
25411000,25.9082,67.5807,other,27,36,0.6
9452000,25.6986,67.5440,other,112,61,1.2
25473000,25.8225,67.5429,pine,36,79,4.1
2175000,25.7598,68.1673,pine,79,107,1.3
2115000,24.8208,67.9546,spruce,165,117,1.3
2110500,24.5797,67.5070,pine,48,69,7.6
17801000,24.2687,67.5073,pine,92,63,4.2
17805000,23.8323,67.4705,pine,186,104,4.7
9448000,25.2678,67.6760,pine,101,109,8.1
9527000,24.8191,67.6835,pine,114,81,3.4
9524000,24.6762,67.6847,other,33,57,4.6
26255000,25.1824,67.6766,other,97,82,1.8
9446500,25.1512,67.6673,spruce,66,84,1.5
9444000,25.1548,67.6291,pine,78,49,1.2
9523500,24.7915,67.6278,pine,51,23,4.3
9446000,25.3720,67.6180,spruce,105,78,2.5
9449500,25.6374,67.6066,pine,155,76,1.9
9539000,25.1115,67.5808,pine,74,88,0.6
9526500,24.7703,67.5724,pine,85,112,0.7
9447000,25.2524,67.5700,other,50,48,3.4
9525500,24.9626,67.6277,pine,49,74,0.5
9444500,25.3842,67.6174,other,58,51,0.9
9453000,25.7213,67.5698,pine,39,53,3.8
9525000,24.8592,67.6127,pine,72,94,3.1
9450500,25.6942,67.5304,pine,65,80,3.4
9450000,25.5857,67.5451,other,43,52,0.5
10781500,25.5053,67.5229,spruce,91,91,2.2
3089500,29.4441,67.5530,pine,99,91,1.0
3034500,29.1349,67.5109,pine,64,113,0.6
25390000,27.8919,67.5347,pine,37,116,10.5
25389500,27.5977,67.5243,pine,43,74,1.1
3120500,27.4186,67.5602,pine,57,59,1.5
25273500,27.5211,67.5200,pine,104,74,2.6
25379000,26.9408,67.6099,pine,51,83,1.4
25378000,26.9243,67.6127,pine,25,79,3.7
3188000,26.9734,67.6061,spruce,84,79,4.3
25274500,26.9803,67.5095,other,79,43,2.2
25519500,26.7965,67.4634,pine,92,66,0.7
25520000,26.8148,67.4372,pine,68,42,1.8
25435000,26.9310,67.3674,pine,55,110,3.1
25505500,26.6245,67.4123,pine,34,82,0.9
25520500,26.7210,67.4777,other,59,55,0.5
25454500,26.4914,67.4066,pine,76,74,2.8
25471000,26.2288,67.4439,pine,41,55,1.4
25470000,26.1787,67.4445,pine,44,45,3.5
25402000,28.5973,67.4862,pine,21,53,0.6
25401500,28.4826,67.4704,pine,32,54,4.0
25401000,28.4099,67.4843,pine,118,87,4.4
25400000,28.4037,67.5008,pine,75,79,9.3
25402500,28.2939,67.4355,pine,68,81,1.1
25441500,28.2841,67.3152,pine,100,75,0.8
25438000,28.1865,67.3393,pine,40,78,0.8
25425500,28.1508,67.3260,other,102,57,1.0
25413500,28.1104,67.3614,pine,77,91,3.1
25425000,28.0609,67.3124,pine,40,33,7.8
25388000,27.9762,67.4679,pine,85,84,0.8
25387500,27.8794,67.4765,pine,81,96,0.6
25388500,27.6647,67.4445,pine,94,83,1.9
25389000,27.7774,67.3708,other,63,65,1.7
25266000,27.4996,67.2682,pine,49,43,2.4
25268000,27.5314,67.2083,pine,98,62,0.8
25264000,27.4597,67.2055,spruce,121,67,2.1
25265000,27.3841,67.2789,pine,21,46,0.5
25273000,27.3559,67.3573,pine,20,24,1.4
25262000,27.5201,67.3195,pine,55,63,1.3
25271000,27.3340,67.4328,pine,29,33,4.2
25274000,27.3071,67.4311,pine,56,82,5.2
25264500,27.3043,67.2603,other,90,49,1.9
25263500,27.2298,67.2590,birch,38,86,1.1
25260500,27.2843,67.2837,pine,41,47,3.0
25272000,27.3042,67.3812,pine,21,52,0.9
25522000,27.0861,67.4544,pine,45,56,1.4
25518000,27.0847,67.4478,pine,61,77,1.3
25523500,27.0340,67.4367,pine,24,52,3.3
9472500,25.0964,67.2861,pine,74,82,1.1
2124000,25.0464,67.4950,pine,130,77,3.1
9496000,24.9415,67.4259,pine,146,90,4.0
2123000,25.0384,67.3975,spruce,25,23,13.8
9491500,24.9606,67.3841,pine,40,54,0.5
2085500,25.0019,67.3734,pine,54,33,3.1
2126000,24.9791,67.4546,spruce,86,96,1.3
9492500,24.9220,67.3324,other,51,64,0.9
9491000,24.9551,67.3314,pine,130,65,0.6
9488000,24.9251,67.3152,pine,60,50,5.1
2117500,24.9398,67.5234,pine,75,68,1.3
9494000,24.8771,67.3890,pine,63,78,0.9
9492000,24.8792,67.3868,pine,47,72,0.5
25049500,24.8543,67.4116,birch,74,77,0.7
9523000,24.9189,67.5540,other,135,74,1.9
9495500,24.8551,67.3316,other,38,57,0.5
2125000,24.7708,67.4747,pine,75,117,1.0
2122000,24.7442,67.5003,pine,20,83,3.8
2109500,24.7490,67.4172,pine,85,92,0.9
9493000,24.7072,67.3221,pine,118,105,2.4
2109000,24.5477,67.4051,pine,40,119,1.7
17815000,24.2652,67.3802,pine,80,39,1.7
17820500,24.2947,67.3166,pine,34,48,3.8
17814000,24.2039,67.4091,other,67,46,1.5
17813000,24.1962,67.3805,pine,22,65,0.7
23904000,25.6210,67.2618,pine,89,103,1.5
10015000,25.7300,67.4234,pine,21,53,3.6
10015500,25.6344,67.3961,pine,72,95,1.8
25447000,25.6159,67.3623,pine,55,60,0.6
23898500,25.5966,67.2685,pine,45,67,4.3
10031000,25.4462,67.2644,pine,22,47,5.0
23903500,25.5025,67.2925,pine,35,53,4.0
10031500,25.4611,67.3553,spruce,26,46,21.0
10030000,25.2978,67.3554,pine,55,52,0.7
10033500,25.3591,67.3395,pine,98,76,1.3
15180000,25.3290,67.3857,spruce,33,48,2.1
10032000,25.3426,67.3083,pine,98,93,1.1
2153500,25.3341,67.2736,pine,106,72,1.9
9466000,25.2836,67.2689,other,40,58,1.1
9467500,25.1794,67.2960,other,44,64,1.2
25471500,26.2076,67.4075,pine,60,44,0.6
25472500,26.1782,67.3933,pine,34,34,0.8
25472000,26.1775,67.3828,pine,84,74,1.0
25470500,26.3271,67.3871,pine,120,101,6.4
25619000,26.1459,67.3550,pine,29,66,3.3
25455000,26.2494,67.2751,pine,43,75,0.7
25449000,26.0486,67.3429,other,54,54,0.5
25620000,25.9575,67.2967,pine,115,67,1.4
25622000,25.9157,67.2585,pine,61,82,2.3
25468000,25.9613,67.4974,pine,40,82,0.7
25448000,25.8622,67.3050,pine,41,46,2.5
25621500,25.9033,67.2859,pine,28,36,0.5
25448500,25.9433,67.3698,pine,42,26,13.2
17809000,23.7940,67.3768,pine,111,72,0.9
17802000,24.0350,67.5661,pine,55,68,6.3
17812500,23.9622,67.3692,spruce,63,55,0.8
17811500,23.9291,67.4047,other,65,54,1.3
17806500,23.8194,67.4247,other,68,50,3.5
17806000,23.8835,67.5143,pine,77,57,0.8
25308500,27.3757,67.2132,pine,27,54,1.1
25306000,27.2329,67.1972,pine,40,60,3.7
2493000,27.2088,67.1769,pine,33,36,0.6
25307000,27.1929,67.1682,pine,86,89,0.9
25308000,27.3616,67.1461,pine,54,69,2.3
25310000,27.3046,67.1392,pine,106,75,1.6
25268500,27.4897,67.1720,spruce,131,83,3.3
25418000,27.7760,67.1438,pine,127,86,10.9
9063000,27.7746,67.1219,pine,61,24,13.5
2451000,27.6882,67.1080,pine,49,50,0.9
25433000,26.7414,67.3287,pine,55,75,0.8
25437000,26.7613,67.3244,other,88,59,0.5
25456000,26.4766,67.3148,other,78,49,5.1
25434500,26.6953,67.2939,pine,123,96,0.5
23864500,26.8450,67.2378,pine,138,104,2.6
25458500,26.5429,67.2446,other,109,78,0.9
23863000,26.6772,67.2027,other,86,70,0.6
23864000,26.7416,67.1835,pine,70,84,2.2
23863500,26.8638,67.2149,pine,25,81,2.2
23862000,26.8193,67.2157,pine,105,53,3.0
11404500,29.1691,67.1479,pine,76,27,0.7
3020000,29.0961,67.0553,pine,24,37,0.5
3057500,29.0643,67.1264,pine,72,67,1.1
3059000,28.9775,67.0921,pine,52,50,1.5
3019500,29.0170,67.0846,pine,97,61,3.2
3056500,28.8886,67.1370,pine,60,56,4.0
3055000,28.8463,67.1143,pine,97,91,4.0
3059500,28.8361,67.0752,pine,76,75,8.9
3056000,28.7295,67.0577,birch,37,79,2.1
3061000,28.8394,67.2590,pine,90,81,1.4
25461500,28.7702,67.2221,pine,81,73,4.8
3055500,28.7624,67.1168,pine,49,52,2.3
25460500,28.6953,67.3118,pine,92,110,0.5
13938500,28.8613,67.0915,pine,76,71,1.1
3060000,28.8337,67.0425,spruce,36,26,5.6
25446000,28.2017,67.2702,other,93,79,2.3
25428000,28.1968,67.2597,pine,72,94,27.0
25462500,28.5595,67.2096,pine,84,91,0.8
25462000,28.5145,67.2143,pine,81,76,4.2
25421000,27.9107,67.2597,other,53,51,1.9
25451000,28.5166,67.1891,other,139,85,0.8
25463500,28.6045,67.1644,pine,92,83,1.9
25443000,28.3258,67.2618,pine,71,64,2.1
25417500,27.8722,67.2086,pine,47,68,0.7
25459000,26.5620,67.2796,pine,55,85,8.0
25457000,26.5583,67.2000,pine,113,91,1.0
9473500,25.2703,67.2047,pine,91,100,6.5
9467000,25.2325,67.2561,other,44,70,0.8
9468000,25.2226,67.2532,pine,154,91,6.0
9465500,25.2174,67.2447,spruce,31,52,1.2
9479500,25.0089,67.2042,pine,26,24,0.9
9483000,24.9977,67.2490,spruce,101,69,1.1
9482000,24.9302,67.2640,other,30,52,3.5
9485500,24.8945,67.2307,other,60,52,2.9
17821500,24.2611,67.2997,pine,28,28,0.7
17851000,24.1566,67.2438,pine,94,60,0.6
17854000,24.1739,67.2248,pine,23,21,5.5
23898000,25.6477,67.2039,other,88,59,1.3
23905500,25.5403,67.2110,pine,43,103,1.4
23902500,25.5461,67.2217,pine,64,99,0.5
23900500,25.5278,67.1831,pine,79,94,5.8
3178500,25.4546,67.2473,pine,63,65,3.4
23879000,26.2084,67.1510,pine,94,86,5.0
23877500,26.3003,67.1713,pine,87,95,7.1
17826000,23.9960,67.2372,pine,53,32,32.3
17824500,23.9476,67.2157,pine,136,86,11.5
17850500,23.9673,67.0704,spruce,77,115,2.3
17840500,23.8926,67.0960,other,38,66,0.9
17825000,23.9224,67.1966,other,59,61,1.2
17849500,23.9167,67.1489,pine,94,77,2.7
17810000,23.8550,67.2886,other,32,48,2.9
25353000,27.3642,67.0951,pine,28,61,0.7
25351500,27.2702,67.1011,pine,35,48,4.2
25357500,27.2013,67.0693,pine,28,45,0.7
2490500,27.4909,67.1091,birch,98,53,0.9
2440000,27.4385,67.0815,pine,38,20,0.5
10036500,27.5932,67.0265,pine,41,57,3.5
23876000,26.5387,67.1575,pine,95,54,1.1
23876500,26.2588,67.1583,pine,69,84,0.7
23850000,26.7695,67.0898,pine,24,43,3.0
25350500,27.0242,67.0892,other,104,71,2.1
23851500,26.3858,67.0194,pine,65,73,2.6
9470500,25.1288,67.2022,spruce,31,42,2.3
9479000,25.0402,67.1952,pine,81,56,2.9
9471500,25.1665,67.1984,pine,52,54,3.0
9477500,24.7921,67.1813,other,35,61,1.9
9480000,24.7883,67.1827,other,65,55,8.6
28495500,24.8650,67.1704,other,71,56,1.3
28495000,24.8231,67.1509,pine,49,49,10.4
9470000,25.1613,67.1841,spruce,38,53,4.5
9480500,25.1032,67.1786,other,29,50,2.9
17844500,24.4563,67.1532,pine,61,64,0.5
17844000,24.4302,67.1089,pine,46,43,1.0
28526500,25.1964,67.0926,pine,24,40,3.1
28494000,24.9603,67.0993,spruce,23,102,1.9
28497500,25.0531,67.0663,pine,93,70,2.7
28496000,25.0223,67.0755,pine,62,59,1.9
28245000,25.2347,67.2269,pine,63,49,2.2
28529000,25.0341,67.1349,other,71,43,0.6
17834000,24.7749,67.1246,pine,26,57,3.1
28528500,25.0844,67.0872,pine,173,90,0.8
13012000,28.7161,66.9972,pine,96,64,6.2
10097000,28.1596,67.0250,pine,26,58,2.0
10096000,28.1358,67.0135,other,126,76,0.8
10059000,27.9732,67.0231,pine,85,54,6.0
10102000,28.5001,67.0377,pine,71,55,7.3
3066500,28.5894,67.0307,pine,39,66,2.0
3067000,28.6860,67.0227,pine,116,57,1.1
3067500,28.7405,66.9748,pine,67,54,6.2
13555000,28.8294,66.9526,spruce,62,113,0.6
10107000,28.5343,66.9616,spruce,66,82,0.5
3068000,28.6325,66.9719,pine,95,51,1.9
10164000,28.9543,66.9532,pine,42,51,1.4
3021500,29.0097,66.9866,birch,30,80,5.6
10098500,28.3239,66.9785,pine,22,65,1.2
23901500,25.5335,67.1651,spruce,125,92,1.3
28492000,25.1867,67.0169,pine,54,57,2.1
28491000,25.2703,66.9964,spruce,108,83,1.1
28490000,25.2137,66.9782,pine,70,72,1.8
28540500,25.5220,66.9005,pine,28,43,1.7
28538000,25.4293,66.9362,pine,72,79,2.5
28493000,25.3185,66.9168,pine,41,36,0.9
28532500,25.5260,67.0275,spruce,32,93,5.0
17845500,24.2312,67.1589,pine,48,53,1.1
17852000,24.0189,67.0729,pine,126,83,0.7
3430000,24.1310,66.9194,pine,34,113,0.9
3428000,23.9970,66.8470,birch,92,44,3.1
3432000,23.9974,66.8359,pine,32,24,1.5
17834500,24.4538,67.0664,pine,52,46,2.2
28524500,25.1516,67.0829,pine,35,64,3.1
28525000,25.2185,67.0667,pine,45,48,3.8
28527500,25.1436,67.0674,other,103,61,1.6
2946500,25.4597,66.8777,spruce,113,101,0.7
28487500,25.0582,67.0213,pine,66,58,0.6
28486500,25.0394,66.9767,pine,47,38,1.3
28478000,25.0832,66.8901,spruce,22,117,0.7
28483000,25.4064,66.8761,pine,43,73,0.6
25355500,27.3575,67.0793,spruce,141,107,0.9
25354000,27.1684,67.0499,pine,87,83,2.3
25356500,27.1021,67.0488,pine,65,38,3.0
25352000,27.3919,67.0294,pine,93,82,3.6
25356000,27.3839,67.0631,spruce,117,109,1.6
10037500,27.5804,67.0497,pine,159,90,1.4
10047500,27.7312,67.0089,pine,101,26,5.0
2440500,27.5175,67.0580,pine,88,82,2.8
10037000,27.6135,67.0061,pine,44,49,10.4
2303500,27.5908,67.0035,birch,36,100,0.8
10050000,27.7450,66.9964,pine,122,48,1.0
2349000,27.3105,66.9676,pine,67,28,6.9
2238000,27.2300,66.9476,pine,94,28,6.6
